language,title,origin_url,origin_domain,origin_candidate,origin_mapping_note,manifest_path,code_path,program_folder,code_sha256_manifest,code_sha1,code_sha1_git,content_swhid_builtin,content_swhid_candidate,content_swhid_found,content_swhid_source,content_swhid_note,content_state,content_http_status,content_error,origin_state,origin_http_status,origin_error,visit_state,visit_http_status,visit_error,snapshot_swhid,coverage_bucket,added_at
Logtalk,Hello World Object,https://en.wikipedia.org/wiki/Logtalk,en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Logtalk/programs/5e6d3c1577ed60c406dbabc4249a5b51dc688420610019940b2df4f605a4bc9c/manifest.json,languages/Logtalk/programs/5e6d3c1577ed60c406dbabc4249a5b51dc688420610019940b2df4f605a4bc9c/code.lgt,languages/Logtalk/programs/5e6d3c1577ed60c406dbabc4249a5b51dc688420610019940b2df4f605a4bc9c,5e6d3c1577ed60c406dbabc4249a5b51dc688420610019940b2df4f605a4bc9c,c759484735f8e25a1fe3e4a2e99ae2ef311ad9be,7c251ff96c015d573f429f5ebd059f4e760d1c80,swh:1:cnt:7c251ff96c015d573f429f5ebd059f4e760d1c80,swh:1:cnt:7c251ff96c015d573f429f5ebd059f4e760d1c80,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-11-02T17:06:40Z
Lola,AND Gate,https://en.wikipedia.org/wiki/Lola_(hardware_description_language),en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Lola/programs/72c57f2905125d5ae0f2c3c52363bef2207ec50cc7b0bb47ae080701b29bcba1/manifest.json,languages/Lola/programs/72c57f2905125d5ae0f2c3c52363bef2207ec50cc7b0bb47ae080701b29bcba1/code.lola,languages/Lola/programs/72c57f2905125d5ae0f2c3c52363bef2207ec50cc7b0bb47ae080701b29bcba1,72c57f2905125d5ae0f2c3c52363bef2207ec50cc7b0bb47ae080701b29bcba1,e684a747ddfc4b6dc640fd55625cd4e9c497353c,aaed07ece4d63598228c3be754571f2570a60427,swh:1:cnt:aaed07ece4d63598228c3be754571f2570a60427,swh:1:cnt:aaed07ece4d63598228c3be754571f2570a60427,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-07T15:17:03Z
Lola-2,Half Adder Circuit,https://inf.ethz.ch/personal/wirth/Lola/Lola2.pdf,inf.ethz.ch,,non-VCS URL skipped under --origin-scope=vcs,languages/Lola-2/programs/9d6181b5d2d8f86aabdefa106a42bcadf11102c00fe266012c6775d5683de93a/manifest.json,languages/Lola-2/programs/9d6181b5d2d8f86aabdefa106a42bcadf11102c00fe266012c6775d5683de93a/code.lola,languages/Lola-2/programs/9d6181b5d2d8f86aabdefa106a42bcadf11102c00fe266012c6775d5683de93a,9d6181b5d2d8f86aabdefa106a42bcadf11102c00fe266012c6775d5683de93a,92c745c95bf552386a904353e392c88a061267b7,dfb0c2a59573f7a7f2955d99d91ccb2e26050868,swh:1:cnt:dfb0c2a59573f7a7f2955d99d91ccb2e26050868,swh:1:cnt:dfb0c2a59573f7a7f2955d99d91ccb2e26050868,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-10T20:35:43Z
Lolli,Resource Consumption Example,https://www.cs.cmu.edu/~fp/courses/lp/lectures/16-linlog.pdf,www.cs.cmu.edu,,non-VCS URL skipped under --origin-scope=vcs,languages/Lolli/programs/bed02320daaf0c90/manifest.json,languages/Lolli/programs/bed02320daaf0c90/code.lol,languages/Lolli/programs/bed02320daaf0c90,bed02320daaf0c90b84fe4e5ce93e6ed377613c9c5ce5c5dd47913541a211bbb,19cfa72701438563a967198de17c1bce69590bca,6c46f5600f8d0dd74a478f643a244b4e57e37ed5,swh:1:cnt:6c46f5600f8d0dd74a478f643a244b4e57e37ed5,swh:1:cnt:6c46f5600f8d0dd74a478f643a244b4e57e37ed5,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-07T15:12:42Z
Lolly,Multiplication Example,https://github.com/chaudhuri/lolly/tree/master/examples,github.com,https://github.com/chaudhuri/lolly,heuristic: mapped GitHub URL to repository root,languages/Lolly/programs/3f890f9e078322ff26eb3684d8734aa79e21830f38f74a195527a42a47498971/manifest.json,languages/Lolly/programs/3f890f9e078322ff26eb3684d8734aa79e21830f38f74a195527a42a47498971/code.llg,languages/Lolly/programs/3f890f9e078322ff26eb3684d8734aa79e21830f38f74a195527a42a47498971,3f890f9e078322ff26eb3684d8734aa79e21830f38f74a195527a42a47498971,52c0a4cfae0a271a39952d843149f52ffe6a46df,137012d19c5247b3e4701c1f853979ad0882f9e1,swh:1:cnt:137012d19c5247b3e4701c1f853979ad0882f9e1,swh:1:cnt:137012d19c5247b3e4701c1f853979ad0882f9e1,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-10T20:15:21Z
LotusScript,Create Notes Document,https://www.ibm.com/docs/en/domino/14.0?topic=reference-lotusscript-language,www.ibm.com,,non-VCS URL skipped under --origin-scope=vcs,languages/LotusScript/programs/a337b8b41483e24e8536437d53542b71908ad031dc4775ad08567a45a72f99c4/manifest.json,languages/LotusScript/programs/a337b8b41483e24e8536437d53542b71908ad031dc4775ad08567a45a72f99c4/code.lss,languages/LotusScript/programs/a337b8b41483e24e8536437d53542b71908ad031dc4775ad08567a45a72f99c4,a337b8b41483e24e8536437d53542b71908ad031dc4775ad08567a45a72f99c4,55ae7110c3dc8eb4fcfbe7ae4e1089a7c2ea04b2,d46cacfe41ef7d8342cd167453bf71f119899047,swh:1:cnt:d46cacfe41ef7d8342cd167453bf71f119899047,swh:1:cnt:d46cacfe41ef7d8342cd167453bf71f119899047,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-07T11:01:00Z
Lout,Hello World Document,https://github.com/AaronNGray/Lout/blob/master/doc/user/cpp_cfor,github.com,https://github.com/AaronNGray/Lout,heuristic: mapped GitHub URL to repository root,languages/Lout/programs/cd279edb86092556105f009425619d47f65bd37120dec9e639806fe6675dcafa/manifest.json,languages/Lout/programs/cd279edb86092556105f009425619d47f65bd37120dec9e639806fe6675dcafa/code.lout,languages/Lout/programs/cd279edb86092556105f009425619d47f65bd37120dec9e639806fe6675dcafa,cd279edb86092556105f009425619d47f65bd37120dec9e639806fe6675dcafa,8315d0caee01a072fb6e4db2885395f8dfb50842,60ee17895d0ea836a476b0dae76da868d9bb9b5a,swh:1:cnt:60ee17895d0ea836a476b0dae76da868d9bb9b5a,swh:1:cnt:60ee17895d0ea836a476b0dae76da868d9bb9b5a,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-08T17:03:04Z
Lox,Fibonacci Sequence,https://craftinginterpreters.com/functions.html,craftinginterpreters.com,,non-VCS URL skipped under --origin-scope=vcs,languages/Lox/programs/623dda4b32462cb09189f821b73397783c62884791f8d8029eda6b51df499691/manifest.json,languages/Lox/programs/623dda4b32462cb09189f821b73397783c62884791f8d8029eda6b51df499691/code.lox,languages/Lox/programs/623dda4b32462cb09189f821b73397783c62884791f8d8029eda6b51df499691,623dda4b32462cb09189f821b73397783c62884791f8d8029eda6b51df499691,3a9ebe2f7c0a381691a2e1c51d94662c0024f212,78f4040a76a7f86ca1dcedafa64d2d6614ac3e23,swh:1:cnt:78f4040a76a7f86ca1dcedafa64d2d6614ac3e23,swh:1:cnt:78f4040a76a7f86ca1dcedafa64d2d6614ac3e23,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-06T12:00:00Z
Lua,Love2D Game Template,https://github.com/love2d-community/love-template,github.com,https://github.com/love2d-community/love-template,direct origin lookup,languages/Lua/programs/6b8855d106de765d620776d2101b35c77eb858224f171c64868686c971f617bf/manifest.json,languages/Lua/programs/6b8855d106de765d620776d2101b35c77eb858224f171c64868686c971f617bf/codemain.lua,languages/Lua/programs/6b8855d106de765d620776d2101b35c77eb858224f171c64868686c971f617bf,6b8855d106de765d620776d2101b35c77eb858224f171c64868686c971f617bf,8b8e6a968c37638f8aa8c20c7cfeedbcf30848f7,a992dcfd1ffce5fb716db3b46c6f1964e8c71679,swh:1:cnt:a992dcfd1ffce5fb716db3b46c6f1964e8c71679,swh:1:cnt:a992dcfd1ffce5fb716db3b46c6f1964e8c71679,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-10-22T09:35:36Z
LuaJIT,FFI Fibonacci,https://luajit.org/ext_ffi_tutorial.html,luajit.org,,non-VCS URL skipped under --origin-scope=vcs,languages/LuaJIT/programs/fe498238b5d6911fc794afd5bf2b9e001fa5ece97860bf19823a7673c477e017/manifest.json,languages/LuaJIT/programs/fe498238b5d6911fc794afd5bf2b9e001fa5ece97860bf19823a7673c477e017/code.lua,languages/LuaJIT/programs/fe498238b5d6911fc794afd5bf2b9e001fa5ece97860bf19823a7673c477e017,fe498238b5d6911fc794afd5bf2b9e001fa5ece97860bf19823a7673c477e017,e1cd744b27604ee12525d07c7166cb9e5b817fd3,a1ba5db32e7ee38b210a5e2b58d23996ca1a17af,swh:1:cnt:a1ba5db32e7ee38b210a5e2b58d23996ca1a17af,swh:1:cnt:a1ba5db32e7ee38b210a5e2b58d23996ca1a17af,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-16T17:45:33Z
Luau,Fibonacci Sequence Generator,https://github.com/luau-lang/luau/blob/master/tests/conformance/types.lua,github.com,https://github.com/luau-lang/luau,heuristic: mapped GitHub URL to repository root,languages/Luau/programs/1ab8d2392f616675105c4851d5db9fb59878b4846b71aa0a696b6c7fd18477de/manifest.json,languages/Luau/programs/1ab8d2392f616675105c4851d5db9fb59878b4846b71aa0a696b6c7fd18477de/code.luau,languages/Luau/programs/1ab8d2392f616675105c4851d5db9fb59878b4846b71aa0a696b6c7fd18477de,1ab8d2392f616675105c4851d5db9fb59878b4846b71aa0a696b6c7fd18477de,a2d60f891a36f97db76e28b71385b41e99330938,161be07e2ba49de41bace0a572acca42db2e6615,swh:1:cnt:161be07e2ba49de41bace0a572acca42db2e6615,swh:1:cnt:161be07e2ba49de41bace0a572acca42db2e6615,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-08T15:39:55Z
Lucee,Fibonacci Calculator,https://github.com/lucee/lucee-docs,github.com,https://github.com/lucee/lucee-docs,direct origin lookup,languages/Lucee/programs/d915335192c302a4afc6d80694c967a37a564f256b8cd05ff170322f870cfdda/manifest.json,languages/Lucee/programs/d915335192c302a4afc6d80694c967a37a564f256b8cd05ff170322f870cfdda/code.cfm,languages/Lucee/programs/d915335192c302a4afc6d80694c967a37a564f256b8cd05ff170322f870cfdda,d915335192c302a4afc6d80694c967a37a564f256b8cd05ff170322f870cfdda,18c099d36e75f47f6a5dd8210c36f7a6469caef5,c321a38e5fc84452e96948456ea427fce3f0a386,swh:1:cnt:c321a38e5fc84452e96948456ea427fce3f0a386,swh:1:cnt:c321a38e5fc84452e96948456ea427fce3f0a386,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-11T11:19:50Z
Lucid,Fibonacci Sequence Printer,https://en.wikipedia.org/wiki/Lucid_(programming_language),en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Lucid/programs/a33e28f0572f4b2af8d68b00f9fdcf3e823febae5914c2a4adda5931c8f41137/manifest.json,languages/Lucid/programs/a33e28f0572f4b2af8d68b00f9fdcf3e823febae5914c2a4adda5931c8f41137/code.l,languages/Lucid/programs/a33e28f0572f4b2af8d68b00f9fdcf3e823febae5914c2a4adda5931c8f41137,a33e28f0572f4b2af8d68b00f9fdcf3e823febae5914c2a4adda5931c8f41137,3edfdcfa3cc14e0ec0923ee8a83ee154a53f9b95,e1643972bb0256ec53d244fd40614464df18c303,swh:1:cnt:e1643972bb0256ec53d244fd40614464df18c303,swh:1:cnt:e1643972bb0256ec53d244fd40614464df18c303,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-11-12T09:59:39Z
Lucid Synchrone,Simple Counter,https://www.di.ens.fr/~pouzet/lucid-synchrone/manual_html/manual005.html,www.di.ens.fr,,non-VCS URL skipped under --origin-scope=vcs,languages/Lucid Synchrone/programs/a5268a2fa2bd5b74b212089b93fe8ba55867db6cb63da85d34a9261bb71aaf47/manifest.json,languages/Lucid Synchrone/programs/a5268a2fa2bd5b74b212089b93fe8ba55867db6cb63da85d34a9261bb71aaf47/code.lus,languages/Lucid Synchrone/programs/a5268a2fa2bd5b74b212089b93fe8ba55867db6cb63da85d34a9261bb71aaf47,a5268a2fa2bd5b74b212089b93fe8ba55867db6cb63da85d34a9261bb71aaf47,3cf8295e3b482c9dd9174898cf18e6a9ffafbabb,fdaa984e3723a30d230ccb5a82210fde766039e8,swh:1:cnt:fdaa984e3723a30d230ccb5a82210fde766039e8,swh:1:cnt:fdaa984e3723a30d230ccb5a82210fde766039e8,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-11T10:11:25Z
Lucifer,Factorial,https://en.wikipedia.org/wiki/Lucifer_(programming_language),en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Lucifer/programs/33a4cf05b0f23f822c4a596c8d9eeedb66fea8f3f01ebaf2d0f595f72c055ca6/manifest.json,languages/Lucifer/programs/33a4cf05b0f23f822c4a596c8d9eeedb66fea8f3f01ebaf2d0f595f72c055ca6/code.lucifer,languages/Lucifer/programs/33a4cf05b0f23f822c4a596c8d9eeedb66fea8f3f01ebaf2d0f595f72c055ca6,33a4cf05b0f23f822c4a596c8d9eeedb66fea8f3f01ebaf2d0f595f72c055ca6,a337547d94a594c6f00e4147d41c7ec67d2b1466,a3796bd2eb0809201bcd44454b53830c7b613a9b,swh:1:cnt:a3796bd2eb0809201bcd44454b53830c7b613a9b,swh:1:cnt:a3796bd2eb0809201bcd44454b53830c7b613a9b,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-06T14:06:53Z
Luerl,Factorial Calculator,https://github.com/rvirding/luerl/blob/develop/examples/hello/hello.lue,github.com,https://github.com/rvirding/luerl,heuristic: mapped GitHub URL to repository root,languages/Luerl/programs/d646ab1f7aafb5ec320151e1fb787f6c186c7da6e5ed85ece42c54675c0118bf/manifest.json,languages/Luerl/programs/d646ab1f7aafb5ec320151e1fb787f6c186c7da6e5ed85ece42c54675c0118bf/code.lua,languages/Luerl/programs/d646ab1f7aafb5ec320151e1fb787f6c186c7da6e5ed85ece42c54675c0118bf,d646ab1f7aafb5ec320151e1fb787f6c186c7da6e5ed85ece42c54675c0118bf,f77a89c0c2c707b45987595f71bebb971ab9f4c5,4422c3816cfb2b508b6324a1101dff346fc9913c,swh:1:cnt:4422c3816cfb2b508b6324a1101dff346fc9913c,swh:1:cnt:4422c3816cfb2b508b6324a1101dff346fc9913c,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,found,200,,found,200,,,origin_only,2026-02-16T14:45:18Z
Lumen,Factorial,https://github.com/lumen/lumen/tree/main/examples,github.com,https://github.com/lumen/lumen,heuristic: mapped GitHub URL to repository root,languages/Lumen/programs/e3a2f475572de93c0cb29094ef5a8a2e8c782b168079785688ffe59712651856/manifest.json,languages/Lumen/programs/e3a2f475572de93c0cb29094ef5a8a2e8c782b168079785688ffe59712651856/code.erl,languages/Lumen/programs/e3a2f475572de93c0cb29094ef5a8a2e8c782b168079785688ffe59712651856,e3a2f475572de93c0cb29094ef5a8a2e8c782b168079785688ffe59712651856,4a1195d7c0eeb918645248fb646598a62ea44dbc,29536dd7fd59a3e65c9d8e1f34ca162a29864067,swh:1:cnt:29536dd7fd59a3e65c9d8e1f34ca162a29864067,swh:1:cnt:29536dd7fd59a3e65c9d8e1f34ca162a29864067,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-13T15:35:12Z
Luna,Sum of List,https://github.com/luna/luna,github.com,https://github.com/luna/luna,direct origin lookup,languages/Luna/programs/1bc63c38b603c1cae85c9e36c863f54bc483088fa7e257b34e4545d719c636f0/manifest.json,languages/Luna/programs/1bc63c38b603c1cae85c9e36c863f54bc483088fa7e257b34e4545d719c636f0/code.luna,languages/Luna/programs/1bc63c38b603c1cae85c9e36c863f54bc483088fa7e257b34e4545d719c636f0,1bc63c38b603c1cae85c9e36c863f54bc483088fa7e257b34e4545d719c636f0,19b5da6c5ab10385657555ac446bdeb3bdbf7ae1,2176a4e8e5e59d6aeb7591351855ce9aa5585894,swh:1:cnt:2176a4e8e5e59d6aeb7591351855ce9aa5585894,swh:1:cnt:2176a4e8e5e59d6aeb7591351855ce9aa5585894,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-08T16:37:18Z
Lurk,Fibonacci,https://github.com/lurk-lab/lurk-rs/blob/main/examples/fibonacci.lurk,github.com,https://github.com/lurk-lab/lurk-rs,heuristic: mapped GitHub URL to repository root,languages/Lurk/programs/99ab44d9e21286ac5275494400ff3bcd722264af2d0832684365ba717fcde9b3/manifest.json,languages/Lurk/programs/99ab44d9e21286ac5275494400ff3bcd722264af2d0832684365ba717fcde9b3/code.lurk,languages/Lurk/programs/99ab44d9e21286ac5275494400ff3bcd722264af2d0832684365ba717fcde9b3,99ab44d9e21286ac5275494400ff3bcd722264af2d0832684365ba717fcde9b3,8dc1ffc2b152faa6982e31e942221870b6a17ce7,2683ac48960812c7565cc168b7311312b9652070,swh:1:cnt:2683ac48960812c7565cc168b7311312b9652070,swh:1:cnt:2683ac48960812c7565cc168b7311312b9652070,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-10T18:15:58Z
Lush,Fibonacci Sequence,https://rosettacode.org/wiki/Fibonacci_sequence#Lush,rosettacode.org,,non-VCS URL skipped under --origin-scope=vcs,languages/Lush/programs/87f413beb9d5c9c0045e4189582bb0bfb5a5c853f248562740dae68d69db329a/manifest.json,languages/Lush/programs/87f413beb9d5c9c0045e4189582bb0bfb5a5c853f248562740dae68d69db329a/code.lsh,languages/Lush/programs/87f413beb9d5c9c0045e4189582bb0bfb5a5c853f248562740dae68d69db329a,87f413beb9d5c9c0045e4189582bb0bfb5a5c853f248562740dae68d69db329a,3593095ffa13007035fd5c081e6cdb1d9b8cc84b,cbcddfd6f8853b169840793a502effcfa7c5e32f,swh:1:cnt:cbcddfd6f8853b169840793a502effcfa7c5e32f,swh:1:cnt:cbcddfd6f8853b169840793a502effcfa7c5e32f,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-05T14:30:00Z
Lustre,A Simple Counter in Lustre,https://kind2-mc.github.io/kind2/tutorial_lustre.html,kind2-mc.github.io,,non-VCS URL skipped under --origin-scope=vcs,languages/Lustre/programs/1f2c073266eae69e4f71d9f8d2706ebeab3b62b0e5e0056eb93eac6407801122/manifest.json,languages/Lustre/programs/1f2c073266eae69e4f71d9f8d2706ebeab3b62b0e5e0056eb93eac6407801122/code.lus,languages/Lustre/programs/1f2c073266eae69e4f71d9f8d2706ebeab3b62b0e5e0056eb93eac6407801122,1f2c073266eae69e4f71d9f8d2706ebeab3b62b0e5e0056eb93eac6407801122,0da90cf8768f58754b9fa26d8e38ced1927abcd4,8e3c7249603712e513d99d2f94b1e172c1374131,swh:1:cnt:8e3c7249603712e513d99d2f94b1e172c1374131,swh:1:cnt:8e3c7249603712e513d99d2f94b1e172c1374131,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-10-28T08:17:54Z
Lux,Fibonacci,https://github.com/LuxLang/lux,github.com,https://github.com/LuxLang/lux,direct origin lookup,languages/Lux/programs/ba2e9771813c6971b31cdc3b48c3c464f2363e4df7b291bfbe524f3cfac989bb/manifest.json,languages/Lux/programs/ba2e9771813c6971b31cdc3b48c3c464f2363e4df7b291bfbe524f3cfac989bb/code.lux,languages/Lux/programs/ba2e9771813c6971b31cdc3b48c3c464f2363e4df7b291bfbe524f3cfac989bb,ba2e9771813c6971b31cdc3b48c3c464f2363e4df7b291bfbe524f3cfac989bb,1023d9694fc22565a17bacf03f3e1f2de6962fb9,c121bf4e1bb857e9a9978d7c976c720b8023a005,swh:1:cnt:c121bf4e1bb857e9a9978d7c976c720b8023a005,swh:1:cnt:c121bf4e1bb857e9a9978d7c976c720b8023a005,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-06T12:00:00Z
Lygon,Natural Number Arithmetic,https://www.cs.mu.oz.au/lygon/examples.html,www.cs.mu.oz.au,,non-VCS URL skipped under --origin-scope=vcs,languages/Lygon/programs/d999a1e699e5309f21e0b0c9fe506718309d6e8c606c5d8c3b04052d25df83a8/manifest.json,languages/Lygon/programs/d999a1e699e5309f21e0b0c9fe506718309d6e8c606c5d8c3b04052d25df83a8/code.lgn,languages/Lygon/programs/d999a1e699e5309f21e0b0c9fe506718309d6e8c606c5d8c3b04052d25df83a8,d999a1e699e5309f21e0b0c9fe506718309d6e8c606c5d8c3b04052d25df83a8,7fa9499d6b50528979c4f511403fd5dec93037f7,52eff8e0520c7dd141ffe7fdb7d2bb4f9deb3171,swh:1:cnt:52eff8e0520c7dd141ffe7fdb7d2bb4f9deb3171,swh:1:cnt:52eff8e0520c7dd141ffe7fdb7d2bb4f9deb3171,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-09T18:45:17Z
Lys,Fibonacci and Factorial,https://github.com/lys-lang/lys/blob/master/test/fixtures/execution/fibo.lys,github.com,https://github.com/lys-lang/lys,heuristic: mapped GitHub URL to repository root,languages/Lys/programs/aa73bc3981931c0e7341c2c920e6e466e8604f2153bd8c0050cf9fa71f11906d/manifest.json,languages/Lys/programs/aa73bc3981931c0e7341c2c920e6e466e8604f2153bd8c0050cf9fa71f11906d/code.lys,languages/Lys/programs/aa73bc3981931c0e7341c2c920e6e466e8604f2153bd8c0050cf9fa71f11906d,aa73bc3981931c0e7341c2c920e6e466e8604f2153bd8c0050cf9fa71f11906d,211688d9f34cab06ee6eec51382501f33081e8a9,93d52848fcd85c4d2af4bd0774cdcaa7c572ee2e,swh:1:cnt:93d52848fcd85c4d2af4bd0774cdcaa7c572ee2e,swh:1:cnt:93d52848fcd85c4d2af4bd0774cdcaa7c572ee2e,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-09T10:04:57Z
M,Creating a table from records,https://learn.microsoft.com/en-us/powerquery-m/table-fromrecords,learn.microsoft.com,,non-VCS URL skipped under --origin-scope=vcs,languages/M/programs/7e36673a7cf7aa470b1e11af4e4b36256420b77345472161b594125ad6135afc/manifest.json,languages/M/programs/7e36673a7cf7aa470b1e11af4e4b36256420b77345472161b594125ad6135afc/code.pq,languages/M/programs/7e36673a7cf7aa470b1e11af4e4b36256420b77345472161b594125ad6135afc,7e36673a7cf7aa470b1e11af4e4b36256420b77345472161b594125ad6135afc,301aca268b2502de64320c15d2b97fede2db7568,f854bc3a35c30afcd6e6a8ae3d19bfb37472433c,swh:1:cnt:f854bc3a35c30afcd6e6a8ae3d19bfb37472433c,swh:1:cnt:f854bc3a35c30afcd6e6a8ae3d19bfb37472433c,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-11-02T10:20:51Z
M2000,Fibonacci Sequence,https://rosettacode.org/wiki/Fibonacci_sequence#M2000_Interpreter,rosettacode.org,,non-VCS URL skipped under --origin-scope=vcs,languages/M2000/programs/5e47b94a2322216fb7c549fa7610dc48848a6007964479f49560d588e013b63d/manifest.json,languages/M2000/programs/5e47b94a2322216fb7c549fa7610dc48848a6007964479f49560d588e013b63d/code.m2000,languages/M2000/programs/5e47b94a2322216fb7c549fa7610dc48848a6007964479f49560d588e013b63d,5e47b94a2322216fb7c549fa7610dc48848a6007964479f49560d588e013b63d,6f47792acc92316eaa695bbaec53ee7ef5e9891c,44c585ab3ec9522e6b3c29045244d56f643f071d,swh:1:cnt:44c585ab3ec9522e6b3c29045244d56f643f071d,swh:1:cnt:44c585ab3ec9522e6b3c29045244d56f643f071d,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-10T12:00:00Z
M68k Assembly,Hello World,https://rosettacode.org/wiki/Hello_world/Text#Motorola_68000_Assembly,rosettacode.org,,non-VCS URL skipped under --origin-scope=vcs,languages/M68k Assembly/programs/da0df0032aea0977d6bb2a98d0ba6fcec8c8bf5790692ff0865ab60e5760fd0d/manifest.json,languages/M68k Assembly/programs/da0df0032aea0977d6bb2a98d0ba6fcec8c8bf5790692ff0865ab60e5760fd0d/code.asm,languages/M68k Assembly/programs/da0df0032aea0977d6bb2a98d0ba6fcec8c8bf5790692ff0865ab60e5760fd0d,da0df0032aea0977d6bb2a98d0ba6fcec8c8bf5790692ff0865ab60e5760fd0d,677281ae281bff812d816f9ba716c7bdd227d8ba,3357206df0b79ee731e0a2e516ec9eff439dfd5d,swh:1:cnt:3357206df0b79ee731e0a2e516ec9eff439dfd5d,swh:1:cnt:3357206df0b79ee731e0a2e516ec9eff439dfd5d,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-10T11:54:34.590944Z
